ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
20129,Adriana Chelariu-Bazon,F,25,181,81,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Silver
20129,Adriana Chelariu-Bazon,F,29,181,81,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,NA
20129,Adriana Chelariu-Bazon,F,29,181,81,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver
20158,Chen Changfeng,F,23,175,69,China,CHN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,NA
20375,Cheng Ran,F,27,184,77,China,CHN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,NA
20392,Grard Chenuet,M,27,193,84,France,FRA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
20399,Cheon Seong-Tae,M,21,181,75,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
20426,Nina Viktorovna Cheremisina,F,33,153,47,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Fours,Bronze
20426,Nina Viktorovna Cheremisina,F,33,153,47,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
20457,Anton Viktorovich Chermashentsev,M,20,192,95,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
20457,Anton Viktorovich Chermashentsev,M,24,192,95,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,NA
20462,Vladimir Chernenko,M,23,192,86,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Single Sculls,NA
20501,Nadezhda Petrovna Chernyshova,F,25,151,42,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
20516,John Conrad Hazlehurst Cherry,M,21,NA,NA,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,NA
20518,Yaroslav Filippovich Cherstvy,M,NA,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,NA
20549,"Thomas Edmund Malcolm ""Tom"" Chessell",M,38,NA,NA,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Bronze
20553,John Richard Chester,M,24,188,77,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
20570,Chun Wei Cheung,M,32,160,55,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Silver
20581,Bernard Chevalier,M,25,185,86,France,FRA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
20594,Christophe Chevrier,M,20,160,50,France,FRA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Pairs,NA
20620,Pasquale Chiabai,M,26,192,88,Italy,ITA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA
20626,Chiang Chien-Ju,F,23,171,67,Chinese Taipei,TPE,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Single Sculls,NA
20636,Chiang Wing Hung,M,30,NA,NA,Hong Kong,HKG,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,NA
20654,Kenro Chiba,M,22,174,72,Japan,JPN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
20714,Seiji Chihara,M,25,184,78,Japan,JPN,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,NA
20736,"Albert Edward ""Ted"" Chilcott",M,28,NA,NA,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
20749,Julia L. Chilicki (-Beasley),F,24,175,70,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,NA
20835,Aurica Chiri-Brscu,F,25,181,75,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,NA
20835,Aurica Chiri-Brscu,F,29,181,75,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold
20837,Anton Chirlacopschi,M,26,184,80,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,NA
20838,Anne Chirnside (-Young),F,25,174,65,Australia,AUS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Fours,NA
20850,"Roderick ""Rod"" Chisholm",M,34,183,72,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,NA
20850,"Roderick ""Rod"" Chisholm",M,38,183,72,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,NA
20873,Chiu Hin Chun,M,21,176,73,Hong Kong,HKG,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,NA
20917,Wodzimierz Chmielewski,M,30,153,50,Poland,POL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,NA
21067,Choi Sin-Il,M,22,186,86,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
21145,Robert Choquette,M,21,165,50,Canada,CAN,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,NA
21183,Felice Chow,F,39,175,70,Trinidad and Tobago,TTO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,NA
21187,Chow Kwong Wing,M,22,181,73,Hong Kong,HKG,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,NA
21251,Lars Christensen,M,27,NA,NA,Denmark,DEN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
21251,Lars Christensen,M,31,NA,NA,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Double Sculls,NA
21271,Anders Tommy Christensson,M,23,NA,NA,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,NA
21280,"Timothy ""Tim"" Christian",M,23,193,92,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,NA
21282,Carl Albert Josef Robert Christiansen,M,27,NA,NA,Norway,NOR,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Single Sculls,NA
21283,Erik Christiansen,M,23,198,89,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,NA
21283,Erik Christiansen,M,27,198,89,Denmark,DEN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Bronze
21290,Hugo Christiansen,M,20,186,77,Denmark,DEN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,NA
21303,Peter Fich Christiansen,M,23,182,78,Denmark,DEN,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Pairs,NA
21303,Peter Fich Christiansen,M,27,182,78,Denmark,DEN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Pairs,Bronze
21303,Peter Fich Christiansen,M,31,182,78,Denmark,DEN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
21305,"Steven Erik ""Steve"" Christiansen",M,19,196,93,United States,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,NA
21315,Alastair Neil Christie,M,23,187,87,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Pairs,NA
21315,Alastair Neil Christie,M,27,187,87,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Pairs,NA
21316,"Thomas Hildred ""Tom"" Christie",M,21,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxless Fours,NA
21320,Robert H. B. Christmas,M,NA,NA,NA,Canada,CAN,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
21323,Berit stergaard Christoffersen,F,19,NA,NA,Denmark,DEN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,NA
21323,Berit stergaard Christoffersen,F,23,NA,NA,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,NA
21324,Bjrn Christoffersen,M,25,190,90,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,NA
21338,Kate Christowitz,F,25,184,76,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,NA
21398,Anna Chuk,F,20,182,73,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,NA
21441,Mykola Mykolaiovych Chupryna,M,30,NA,NA,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,NA
21441,Mykola Mykolaiovych Chupryna,M,34,NA,NA,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,NA
21478,Serhiy Oleksandrovych Chykanov,M,32,193,103,Ukraine,UKR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
21488,Gino Ciabatti,M,NA,NA,70,Italy,ITA,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Single Sculls,NA
21492,Monika Ciaciuch,F,24,182,74,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Bronze
21502,Pedro J. Ciapessoni Parodi,M,25,184,86,Uruguay,URU,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
21526,Pavel Cichi,M,25,181,85,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,NA
21538,Aina Cid Centelles,F,21,170,60,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,NA
21554,Micha Cielak,M,23,162,50,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Bronze
21556,Sawomir Zdzisaw Cielakowski,M,27,192,86,Poland,POL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Quadruple Sculls,NA
21580,Antanas ikotas,M,25,184,83,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,NA
21610,G. Cingottu,M,NA,NA,NA,"Marinai della nave da guerra ""Varese""",ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Bronze
21616,Gerd Cintl,M,21,196,82,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,Gold
21634,Vittorio Cioni,M,31,170,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver
21643,Jean Cipolina,M,NA,NA,NA,Italy,ITA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,NA
21644,Bruno Cipolla,M,15,165,50,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,Gold
21648,"Peter M. ""Pete"" Cipollone",M,29,154,55,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,NA
21648,"Peter M. ""Pete"" Cipollone",M,33,154,55,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
21674,Geert Anne Cirkel,M,21,199,93,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,NA
21674,Geert Anne Cirkel,M,29,199,93,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,NA
21712,Doina Ciucanu-Robu,F,21,195,91,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Bronze
21712,Doina Ciucanu-Robu,F,25,195,91,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Pairs,NA
21712,Doina Ciucanu-Robu,F,25,195,91,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver
21712,Doina Ciucanu-Robu,F,28,195,91,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,NA
21717,Francesco Civera,M,23,NA,NA,Barion/Bari-2,ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Pairs (1 kilometres),Silver
21723,Karel ek,M,NA,NA,NA,Czechoslovakia,TCH,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,NA
21729,Nicholas Barry Menzies Clack,M,21,NA,NA,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
21741,Per-Olof Claesson,M,23,193,84,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,NA
21741,Per-Olof Claesson,M,27,193,84,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,NA
21755,"Eugene Howard ""Gene"" Clapp, IV",M,22,191,90,United States,USA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Silver
21757,"Charles Elmer Clapp, III",M,25,196,85,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver
21763,Danil Clarembaux,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,NA
21773,Alexander Grant Clark,M,21,191,85,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
21791,David Robert Clark,M,24,193,93,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Silver
21796,"Emory Wendell Clark, II",M,26,193,91,United States,USA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Gold
21798,Eugene Clark,M,26,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,NA
21807,"Richard James Scott ""Jim"" Clark",M,22,190,89,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
21807,"Richard James Scott ""Jim"" Clark",M,26,190,89,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,Silver
21807,"Richard James Scott ""Jim"" Clark",M,30,190,89,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Double Sculls,NA
21809,John E. Clark,M,24,190,89,Australia,AUS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
21810,John Wilson Clark,M,28,191,NA,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA
21811,Karen Clark,F,26,176,69,Canada,CAN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,NA
21818,"Linda D. ""Lin"" Clark (Lacey-)",F,26,178,59,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxless Pairs,NA
21818,"Linda D. ""Lin"" Clark (Lacey-)",F,30,178,59,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,NA
21836,"Sherman Rockwell ""Sherm"" Clark",M,20,170,52,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Fours,Silver
21836,"Sherman Rockwell ""Sherm"" Clark",M,20,170,52,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,Gold
21838,Thomas Clark,M,26,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,NA
21850,Christine Clarke,F,23,175,69,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,NA
21858,Heather Clarke,F,30,174,66,Canada,CAN,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,NA
21863,James Clarke,M,23,187,75,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,NA
21880,Rogan John Clarke,M,23,NA,NA,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
21896,Jos Mara Claro Gmez,M,21,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
21949,John Henry Clay,M,21,191,79,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Pairs,NA
21949,John Henry Clay,M,25,191,79,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,Silver
21965,Campbell Ian Clayton-Greene,M,21,192,81,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,NA
21965,Campbell Ian Clayton-Greene,M,25,192,81,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,NA
21970,Jennifer Cleary,F,23,175,71,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,NA
21975,"Jonathan ""Jono"" Clegg",M,27,186,72,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,NA
22001,Ejgil Becker Clemmensen,M,21,NA,NA,Polyteknisk Roklub-1,DEN,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",Bronze
22008,mile Clerc,M,22,185,76,France,FRA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
22008,mile Clerc,M,26,185,76,France,FRA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
22008,mile Clerc,M,30,185,76,France,FRA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,NA
22016,Pierre Clergerie,M,NA,NA,NA,France,FRA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
22018,Maurizio Clerici,M,27,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Pairs,NA
22047,David Adam Clift,M,22,196,90,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
22047,David Adam Clift,M,26,196,90,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,NA
22049,Marcus Jonathan Clift,M,19,193,89,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,NA
22057,Fernando Climent Huerta,M,26,179,72,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,Silver
22057,Fernando Climent Huerta,M,30,179,72,Spain,ESP,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,NA
22057,Fernando Climent Huerta,M,33,179,72,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,NA
22057,Fernando Climent Huerta,M,37,179,72,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,NA
22063,Lewis Clive,M,21,NA,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,Gold
22096,Ian Clubb,M,21,193,89,Australia,AUS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,NA
22099,"Rosemary ""Rosie"" Clugston (-Mayglothling)",F,26,170,72,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,NA
22112,Eugene Coakley,M,25,195,70,Ireland,IRL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,NA
22113,Richard Coakley,M,25,190,70,Ireland,IRL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,NA
22130,Franco Cobas Gonzlez,M,21,174,66,Spain,ESP,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
22131,Yariulvis Cobas Garca,F,21,NA,NA,Cuba,CUB,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Single Sculls,NA
22173,John Cockbill,M,16,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Pairs,NA
22191,Paul Cocuet,M,NA,NA,NA,Societ Nautique de la Marne-3,FRA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,NA
22191,Paul Cocuet,M,NA,NA,NA,Societ Nautique de la Marne,FRA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,NA
22213,Jonathan Coeffic,M,23,190,91,France,FRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,NA
22213,Jonathan Coeffic,M,27,190,91,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Bronze
22234,Calvin Thomas Coffey,M,25,188,91,United States,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Pairs,Silver
22243,Veronica Cogeanu-Cochela,F,22,175,78,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Double Sculls,Silver
22243,Veronica Cogeanu-Cochela,F,22,175,78,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Bronze
22243,Veronica Cogeanu-Cochela,F,26,175,78,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Double Sculls,Silver
22243,Veronica Cogeanu-Cochela,F,26,175,78,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Silver
22243,Veronica Cogeanu-Cochela,F,30,175,78,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Gold
22243,Veronica Cogeanu-Cochela,F,34,175,78,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,NA
22243,Veronica Cogeanu-Cochela,F,34,175,78,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Gold
22249,Roxana Gabriela Cogianu,F,21,180,72,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,NA
22249,Roxana Gabriela Cogianu,F,25,180,72,Romania,ROU,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,NA
22249,Roxana Gabriela Cogianu,F,29,180,72,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
22267,Nathan Cohen,M,22,184,87,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,NA
22267,Nathan Cohen,M,26,184,87,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Gold
22287,Adelina Maria Cojocariu-Bogus,F,23,186,75,Romania,ROU,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,NA
22287,Adelina Maria Cojocariu-Bogus,F,27,186,75,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
22296,Trevor Ivan Coker,M,22,192,87,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Gold
22296,Trevor Ivan Coker,M,26,192,87,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,Bronze
22307,Thibault Colard,M,24,187,70,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
22324,"Charles ""Charlie"" Cole",M,26,194,90,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
22324,"Charles ""Charlie"" Cole",M,30,194,90,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,NA
22337,Warren Joseph Cole,M,28,184,82,New Zealand,NZL,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,Gold
22337,Warren Joseph Cole,M,31,184,82,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA
22364,"Nicola Anne ""Nicky"" Coles",F,32,178,73,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,NA
22364,"Nicola Anne ""Nicky"" Coles",F,36,178,73,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxless Pairs,NA
22372,Carol Colgan (Whipple-),F,24,176,73,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,NA
22388,Alojz Colja,M,21,178,80,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
22390,Leandro Coll Riera,M,28,NA,NA,Spain,ESP,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,NA
22390,Leandro Coll Riera,M,28,NA,NA,Spain,ESP,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,NA
22408,Rodolfo Anibal Collazo Tourn,M,21,177,71,Uruguay,URU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,NA
22408,Rodolfo Anibal Collazo Tourn,M,25,177,71,Uruguay,URU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,NA
22408,Rodolfo Anibal Collazo Tourn,M,29,177,71,Uruguay,URU,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,NA
22412,Theodore David Anthony Collet,M,26,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Single Sculls,Bronze
22415,Willy Collet,M,23,NA,NA,Belgium,BEL,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,NA
